2020-11-30 19:04:48 - configuration_utils.py[line:281] - INFO: loading configuration file ./pretrained_model/chinese_roberta_wwm_ext\config.json
2020-11-30 19:04:48 - configuration_utils.py[line:319] - INFO: Model config BertConfig {
  "_num_labels": 2,
  "architectures": [
    "BertForMaskedLM"
  ],
  "attention_probs_dropout_prob": 0.1,
  "bad_words_ids": null,
  "bos_token_id": 0,
  "decoder_start_token_id": null,
  "directionality": "bidi",
  "do_sample": false,
  "early_stopping": false,
  "eos_token_id": 2,
  "finetuning_task": null,
  "hidden_act": "gelu",
  "hidden_dropout_prob": 0.1,
  "hidden_size": 768,
  "id2label": {
    "0": "LABEL_0",
    "1": "LABEL_1"
  },
  "initializer_range": 0.02,
  "intermediate_size": 3072,
  "is_decoder": false,
  "is_encoder_decoder": false,
  "label2id": {
    "LABEL_0": 0,
    "LABEL_1": 1
  },
  "layer_norm_eps": 1e-12,
  "length_penalty": 1.0,
  "max_length": 20,
  "max_position_embeddings": 512,
  "min_length": 0,
  "model_type": "bert",
  "no_repeat_ngram_size": 0,
  "num_attention_heads": 12,
  "num_beams": 1,
  "num_hidden_layers": 12,
  "num_return_sequences": 1,
  "output_attentions": false,
  "output_hidden_states": false,
  "output_past": true,
  "pad_token_id": 1,
  "pooler_fc_size": 768,
  "pooler_num_attention_heads": 12,
  "pooler_num_fc_layers": 3,
  "pooler_size_per_head": 128,
  "pooler_type": "first_token_transform",
  "prefix": null,
  "pruned_heads": {},
  "repetition_penalty": 1.0,
  "task_specific_params": null,
  "temperature": 1.0,
  "top_k": 50,
  "top_p": 1.0,
  "torchscript": false,
  "type_vocab_size": 2,
  "use_bfloat16": false,
  "vocab_size": 21128
}

2020-11-30 19:04:48 - modeling_utils.py[line:505] - INFO: loading weights file ./pretrained_model/chinese_roberta_wwm_ext\pytorch_model.bin
2020-11-30 19:05:06 - role_extract_train.py[line:97] - INFO: epoch 0, step 20, loss 59.2248, start_recall 0.4074, start_precise 0.0071, start_f1 0.0139, end_recall 0.0370, end_precise 0.0114, end_f1 0.0174
2020-11-30 19:29:21 - role_extract_train.py[line:97] - INFO: epoch 4, step 2080, loss 3.1157, start_recall 0.7188, start_precise 0.6479, start_f1 0.6815, end_recall 0.6719, end_precise 0.7414, end_f1 0.7049
2020-11-30 19:29:35 - role_extract_train.py[line:97] - INFO: epoch 4, step 2100, loss 1.6201, start_recall 0.7544, start_precise 0.8600, start_f1 0.8037, end_recall 0.8036, end_precise 0.8654, end_f1 0.8333
2020-11-30 19:29:48 - role_extract_train.py[line:97] - INFO: epoch 4, step 2120, loss 2.4002, start_recall 0.7627, start_precise 0.7377, start_f1 0.7500, end_recall 0.8103, end_precise 0.7966, end_f1 0.8034
2020-11-30 19:30:02 - role_extract_train.py[line:97] - INFO: epoch 4, step 2140, loss 2.9990, start_recall 0.6935, start_precise 0.7963, start_f1 0.7414, end_recall 0.6774, end_precise 0.7368, end_f1 0.7059
2020-11-30 19:30:15 - role_extract_train.py[line:97] - INFO: epoch 4, step 2160, loss 2.3140, start_recall 0.7885, start_precise 0.7455, start_f1 0.7664, end_recall 0.8077, end_precise 0.6885, end_f1 0.7434
2020-11-30 19:30:29 - role_extract_train.py[line:97] - INFO: epoch 4, step 2180, loss 2.0861, start_recall 0.7636, start_precise 0.8400, start_f1 0.8000, end_recall 0.8214, end_precise 0.8679, end_f1 0.8440
2020-11-30 19:30:42 - role_extract_train.py[line:97] - INFO: epoch 4, step 2200, loss 1.5101, start_recall 0.8421, start_precise 0.8571, start_f1 0.8496, end_recall 0.8772, end_precise 0.9259, end_f1 0.9009
2020-11-30 19:30:56 - role_extract_train.py[line:97] - INFO: epoch 4, step 2220, loss 2.7459, start_recall 0.6885, start_precise 0.7636, start_f1 0.7241, end_recall 0.8033, end_precise 0.8750, end_f1 0.8376
2020-11-30 19:31:10 - role_extract_train.py[line:97] - INFO: epoch 4, step 2240, loss 2.3773, start_recall 0.7636, start_precise 0.7500, start_f1 0.7568, end_recall 0.8000, end_precise 0.7857, end_f1 0.7928
2020-11-30 19:31:23 - role_extract_train.py[line:97] - INFO: epoch 4, step 2260, loss 2.3542, start_recall 0.7037, start_precise 0.7600, start_f1 0.7308, end_recall 0.7222, end_precise 0.7800, end_f1 0.7500
2020-11-30 19:31:37 - role_extract_train.py[line:97] - INFO: epoch 4, step 2280, loss 1.3078, start_recall 0.8333, start_precise 0.9000, start_f1 0.8654, end_recall 0.8889, end_precise 0.8727, end_f1 0.8807
2020-11-30 19:31:50 - role_extract_train.py[line:97] - INFO: epoch 4, step 2300, loss 1.5721, start_recall 0.8036, start_precise 0.9000, start_f1 0.8491, end_recall 0.8393, end_precise 0.8868, end_f1 0.8624
2020-11-30 19:32:04 - role_extract_train.py[line:97] - INFO: epoch 4, step 2320, loss 2.5618, start_recall 0.7368, start_precise 0.7925, start_f1 0.7636, end_recall 0.8246, end_precise 0.8393, end_f1 0.8319
2020-11-30 19:32:17 - role_extract_train.py[line:97] - INFO: epoch 4, step 2340, loss 1.8022, start_recall 0.8302, start_precise 0.7586, start_f1 0.7928, end_recall 0.8491, end_precise 0.8182, end_f1 0.8333
2020-11-30 19:32:31 - role_extract_train.py[line:97] - INFO: epoch 4, step 2360, loss 2.3550, start_recall 0.7119, start_precise 0.7778, start_f1 0.7434, end_recall 0.8305, end_precise 0.8448, end_f1 0.8376
2020-11-30 19:32:44 - role_extract_train.py[line:97] - INFO: epoch 4, step 2380, loss 2.2168, start_recall 0.7931, start_precise 0.8214, start_f1 0.8070, end_recall 0.7931, end_precise 0.8519, end_f1 0.8214
2020-11-30 19:32:58 - role_extract_train.py[line:97] - INFO: epoch 4, step 2400, loss 2.5035, start_recall 0.8364, start_precise 0.8364, start_f1 0.8364, end_recall 0.7273, end_precise 0.7547, end_f1 0.7407
2020-11-30 19:33:11 - role_extract_train.py[line:97] - INFO: epoch 4, step 2420, loss 2.3060, start_recall 0.8065, start_precise 0.9091, start_f1 0.8547, end_recall 0.7742, end_precise 0.8727, end_f1 0.8205
2020-11-30 19:33:25 - role_extract_train.py[line:97] - INFO: epoch 4, step 2440, loss 2.0128, start_recall 0.8491, start_precise 0.8491, start_f1 0.8491, end_recall 0.7358, end_precise 0.7358, end_f1 0.7358
2020-11-30 19:33:39 - role_extract_train.py[line:97] - INFO: epoch 4, step 2460, loss 2.1057, start_recall 0.7736, start_precise 0.8913, start_f1 0.8283, end_recall 0.8113, end_precise 0.7818, end_f1 0.7963
2020-11-30 19:33:52 - role_extract_train.py[line:97] - INFO: epoch 4, step 2480, loss 2.1211, start_recall 0.7273, start_precise 0.8000, start_f1 0.7619, end_recall 0.7636, end_precise 0.8235, end_f1 0.7925
2020-11-30 19:34:06 - role_extract_train.py[line:97] - INFO: epoch 4, step 2500, loss 1.6110, start_recall 0.7885, start_precise 0.8913, start_f1 0.8367, end_recall 0.8269, end_precise 0.8958, end_f1 0.8600
2020-11-30 19:34:26 - role_extract_train.py[line:137] - INFO: -----eval----
2020-11-30 19:34:26 - role_extract_train.py[line:139] - INFO: epoch 4, step 2510, loss 3.1027, start_recall 0.7621, start_precise 0.8380, start_f1 0.7969, end_recall 0.7952, end_precise 0.8346, end_f1 0.8135
2020-11-30 19:34:26 - role_extract_train.py[line:140] - INFO: -----eval----
2020-11-30 19:34:35 - role_extract_train.py[line:97] - INFO: epoch 5, step 2520, loss 1.5011, start_recall 0.7544, start_precise 0.8113, start_f1 0.7818, end_recall 0.9107, end_precise 0.8644, end_f1 0.8870
2020-11-30 19:34:48 - role_extract_train.py[line:97] - INFO: epoch 5, step 2540, loss 2.3443, start_recall 0.7679, start_precise 0.7963, start_f1 0.7818, end_recall 0.7857, end_precise 0.8000, end_f1 0.7928
2020-11-30 19:35:02 - role_extract_train.py[line:97] - INFO: epoch 5, step 2560, loss 3.1106, start_recall 0.6721, start_precise 0.7593, start_f1 0.7130, end_recall 0.7705, end_precise 0.8393, end_f1 0.8034
2020-11-30 19:35:15 - role_extract_train.py[line:97] - INFO: epoch 5, step 2580, loss 2.1183, start_recall 0.8070, start_precise 0.8070, start_f1 0.8070, end_recall 0.7544, end_precise 0.8113, end_f1 0.7818
2020-11-30 19:35:29 - role_extract_train.py[line:97] - INFO: epoch 5, step 2600, loss 1.9079, start_recall 0.7547, start_precise 0.9091, start_f1 0.8247, end_recall 0.8302, end_precise 0.8302, end_f1 0.8302
2020-11-30 19:35:42 - role_extract_train.py[line:97] - INFO: epoch 5, step 2620, loss 2.4146, start_recall 0.7321, start_precise 0.7455, start_f1 0.7387, end_recall 0.8393, end_precise 0.7966, end_f1 0.8174
2020-11-30 19:35:56 - role_extract_train.py[line:97] - INFO: epoch 5, step 2640, loss 2.1793, start_recall 0.7544, start_precise 0.8600, start_f1 0.8037, end_recall 0.7759, end_precise 0.8824, end_f1 0.8257
2020-11-30 19:36:09 - role_extract_train.py[line:97] - INFO: epoch 5, step 2660, loss 1.5637, start_recall 0.8070, start_precise 0.9020, start_f1 0.8519, end_recall 0.9123, end_precise 0.8814, end_f1 0.8966
2020-11-30 19:36:23 - role_extract_train.py[line:97] - INFO: epoch 5, step 2680, loss 1.3937, start_recall 0.8596, start_precise 0.9245, start_f1 0.8909, end_recall 0.8929, end_precise 0.9091, end_f1 0.9009
2020-11-30 19:36:36 - role_extract_train.py[line:97] - INFO: epoch 5, step 2700, loss 1.4570, start_recall 0.7547, start_precise 0.8511, start_f1 0.8000, end_recall 0.8868, end_precise 0.8393, end_f1 0.8624
2020-11-30 19:36:50 - role_extract_train.py[line:97] - INFO: epoch 5, step 2720, loss 1.9220, start_recall 0.7719, start_precise 0.8462, start_f1 0.8073, end_recall 0.8246, end_precise 0.7966, end_f1 0.8103
2020-11-30 19:37:03 - role_extract_train.py[line:97] - INFO: epoch 5, step 2740, loss 1.6800, start_recall 0.7778, start_precise 0.7241, start_f1 0.7500, end_recall 0.8519, end_precise 0.8679, end_f1 0.8598
2020-11-30 19:37:17 - role_extract_train.py[line:97] - INFO: epoch 5, step 2760, loss 1.3655, start_recall 0.8364, start_precise 0.9388, start_f1 0.8846, end_recall 0.8727, end_precise 0.8889, end_f1 0.8807
2020-11-30 19:37:31 - role_extract_train.py[line:97] - INFO: epoch 5, step 2780, loss 1.6707, start_recall 0.8421, start_precise 0.8421, start_f1 0.8421, end_recall 0.9474, end_precise 0.8852, end_f1 0.9153
2020-11-30 19:37:44 - role_extract_train.py[line:97] - INFO: epoch 5, step 2800, loss 1.6887, start_recall 0.9091, start_precise 0.9259, start_f1 0.9174, end_recall 0.8364, end_precise 0.7931, end_f1 0.8142
2020-11-30 19:37:58 - role_extract_train.py[line:97] - INFO: epoch 5, step 2820, loss 1.5355, start_recall 0.7925, start_precise 0.7368, start_f1 0.7636, end_recall 0.8491, end_precise 0.9000, end_f1 0.8738
2020-11-30 19:38:11 - role_extract_train.py[line:97] - INFO: epoch 5, step 2840, loss 1.4627, start_recall 0.8302, start_precise 0.8627, start_f1 0.8462, end_recall 0.9057, end_precise 0.8889, end_f1 0.8972
2020-11-30 19:38:25 - role_extract_train.py[line:97] - INFO: epoch 5, step 2860, loss 2.0661, start_recall 0.8214, start_precise 0.8070, start_f1 0.8142, end_recall 0.9107, end_precise 0.7969, end_f1 0.8500
2020-11-30 19:38:38 - role_extract_train.py[line:97] - INFO: epoch 5, step 2880, loss 1.6854, start_recall 0.8545, start_precise 0.8393, start_f1 0.8468, end_recall 0.9091, end_precise 0.7937, end_f1 0.8475
2020-11-30 19:38:52 - role_extract_train.py[line:97] - INFO: epoch 5, step 2900, loss 1.8772, start_recall 0.8000, start_precise 0.8148, start_f1 0.8073, end_recall 0.8182, end_precise 0.8182, end_f1 0.8182
2020-11-30 19:39:05 - role_extract_train.py[line:97] - INFO: epoch 5, step 2920, loss 1.6270, start_recall 0.8148, start_precise 0.8800, start_f1 0.8462, end_recall 0.9074, end_precise 0.8448, end_f1 0.8750
2020-11-30 19:39:19 - role_extract_train.py[line:97] - INFO: epoch 5, step 2940, loss 1.8594, start_recall 0.8519, start_precise 0.8519, start_f1 0.8519, end_recall 0.8519, end_precise 0.8519, end_f1 0.8519
2020-11-30 19:39:32 - role_extract_train.py[line:97] - INFO: epoch 5, step 2960, loss 1.2175, start_recall 0.9038, start_precise 0.8868, start_f1 0.8952, end_recall 0.8654, end_precise 0.9375, end_f1 0.9000
2020-11-30 19:39:46 - role_extract_train.py[line:97] - INFO: epoch 5, step 2980, loss 1.5516, start_recall 0.8182, start_precise 0.8654, start_f1 0.8411, end_recall 0.9074, end_precise 0.8750, end_f1 0.8909
2020-11-30 19:40:00 - role_extract_train.py[line:97] - INFO: epoch 5, step 3000, loss 2.1123, start_recall 0.7308, start_precise 0.7451, start_f1 0.7379, end_recall 0.8302, end_precise 0.7719, end_f1 0.8000
2020-11-30 19:40:22 - role_extract_train.py[line:137] - INFO: -----eval----
2020-11-30 19:40:22 - role_extract_train.py[line:139] - INFO: epoch 5, step 3012, loss 1.2232, start_recall 0.7948, start_precise 0.8325, start_f1 0.8121, end_recall 0.8304, end_precise 0.8372, end_f1 0.8330
2020-11-30 19:40:22 - role_extract_train.py[line:140] - INFO: -----eval----
2020-11-30 19:40:28 - role_extract_train.py[line:97] - INFO: epoch 6, step 3020, loss 1.7620, start_recall 0.8302, start_precise 0.8302, start_f1 0.8302, end_recall 0.8302, end_precise 0.8462, end_f1 0.8381
2020-11-30 19:40:42 - role_extract_train.py[line:97] - INFO: epoch 6, step 3040, loss 1.2108, start_recall 0.8889, start_precise 0.9600, start_f1 0.9231, end_recall 0.9630, end_precise 0.9630, end_f1 0.9630
2020-11-30 19:40:56 - role_extract_train.py[line:97] - INFO: epoch 6, step 3060, loss 1.2545, start_recall 0.8909, start_precise 0.8448, start_f1 0.8673, end_recall 0.8727, end_precise 0.8727, end_f1 0.8727
2020-11-30 19:41:09 - role_extract_train.py[line:97] - INFO: epoch 6, step 3080, loss 1.4582, start_recall 0.8621, start_precise 0.9091, start_f1 0.8850, end_recall 0.8793, end_precise 0.8644, end_f1 0.8718
2020-11-30 19:41:23 - role_extract_train.py[line:97] - INFO: epoch 6, step 3100, loss 1.4237, start_recall 0.8148, start_precise 0.8627, start_f1 0.8381, end_recall 0.9057, end_precise 0.9057, end_f1 0.9057
2020-11-30 19:41:36 - role_extract_train.py[line:97] - INFO: epoch 6, step 3120, loss 1.8196, start_recall 0.8182, start_precise 0.8036, start_f1 0.8108, end_recall 0.8364, end_precise 0.8846, end_f1 0.8598
2020-11-30 19:41:50 - role_extract_train.py[line:97] - INFO: epoch 6, step 3140, loss 1.2584, start_recall 0.8214, start_precise 0.9020, start_f1 0.8598, end_recall 0.8750, end_precise 0.9608, end_f1 0.9159
2020-11-30 19:42:03 - role_extract_train.py[line:97] - INFO: epoch 6, step 3160, loss 1.5708, start_recall 0.8525, start_precise 0.8387, start_f1 0.8455, end_recall 0.8525, end_precise 0.9455, end_f1 0.8966
2020-11-30 19:42:17 - role_extract_train.py[line:97] - INFO: epoch 6, step 3180, loss 1.5957, start_recall 0.7963, start_precise 0.8113, start_f1 0.8037, end_recall 0.8704, end_precise 0.8868, end_f1 0.8785
2020-11-30 19:42:30 - role_extract_train.py[line:97] - INFO: epoch 6, step 3200, loss 1.8377, start_recall 0.8448, start_precise 0.8750, start_f1 0.8596, end_recall 0.8103, end_precise 0.7966, end_f1 0.8034
2020-11-30 19:42:44 - role_extract_train.py[line:97] - INFO: epoch 6, step 3220, loss 1.8219, start_recall 0.7778, start_precise 0.8571, start_f1 0.8155, end_recall 0.8519, end_precise 0.8519, end_f1 0.8519
2020-11-30 19:42:57 - role_extract_train.py[line:97] - INFO: epoch 6, step 3240, loss 1.6326, start_recall 0.8393, start_precise 0.8103, start_f1 0.8246, end_recall 0.8929, end_precise 0.8197, end_f1 0.8547
2020-11-30 19:43:11 - role_extract_train.py[line:97] - INFO: epoch 6, step 3260, loss 1.7995, start_recall 0.7797, start_precise 0.8679, start_f1 0.8214, end_recall 0.7627, end_precise 0.9000, end_f1 0.8257
2020-11-30 19:43:24 - role_extract_train.py[line:97] - INFO: epoch 6, step 3280, loss 1.9969, start_recall 0.7719, start_precise 0.8980, start_f1 0.8302, end_recall 0.8276, end_precise 0.8889, end_f1 0.8571
2020-11-30 19:43:38 - role_extract_train.py[line:97] - INFO: epoch 6, step 3300, loss 1.1993, start_recall 0.9231, start_precise 0.9057, start_f1 0.9143, end_recall 0.8654, end_precise 0.8654, end_f1 0.8654
2020-11-30 19:43:52 - role_extract_train.py[line:97] - INFO: epoch 6, step 3320, loss 2.2683, start_recall 0.7679, start_precise 0.9149, start_f1 0.8350, end_recall 0.7857, end_precise 0.8980, end_f1 0.8381
2020-11-30 19:44:05 - role_extract_train.py[line:97] - INFO: epoch 6, step 3340, loss 1.8791, start_recall 0.7736, start_precise 0.7885, start_f1 0.7810, end_recall 0.8491, end_precise 0.8491, end_f1 0.8491
2020-11-30 19:44:19 - role_extract_train.py[line:97] - INFO: epoch 6, step 3360, loss 1.8338, start_recall 0.8103, start_precise 0.7344, start_f1 0.7705, end_recall 0.8103, end_precise 0.8393, end_f1 0.8246
2020-11-30 19:44:32 - role_extract_train.py[line:97] - INFO: epoch 6, step 3380, loss 1.3310, start_recall 0.8364, start_precise 0.8519, start_f1 0.8440, end_recall 0.8909, end_precise 0.9423, end_f1 0.9159
2020-11-30 19:44:46 - role_extract_train.py[line:97] - INFO: epoch 6, step 3400, loss 2.6565, start_recall 0.7593, start_precise 0.7885, start_f1 0.7736, end_recall 0.8148, end_precise 0.7586, end_f1 0.7857
2020-11-30 19:44:59 - role_extract_train.py[line:97] - INFO: epoch 6, step 3420, loss 1.3129, start_recall 0.8214, start_precise 0.7419, start_f1 0.7797, end_recall 0.8929, end_precise 0.9259, end_f1 0.9091
2020-11-30 19:45:13 - role_extract_train.py[line:97] - INFO: epoch 6, step 3440, loss 1.3963, start_recall 0.8000, start_precise 0.8627, start_f1 0.8302, end_recall 0.8000, end_precise 0.8980, end_f1 0.8462
2020-11-30 19:45:26 - role_extract_train.py[line:97] - INFO: epoch 6, step 3460, loss 1.4782, start_recall 0.8868, start_precise 0.8393, start_f1 0.8624, end_recall 0.7736, end_precise 0.8039, end_f1 0.7885
2020-11-30 19:45:40 - role_extract_train.py[line:97] - INFO: epoch 6, step 3480, loss 1.6725, start_recall 0.8727, start_precise 0.8727, start_f1 0.8727, end_recall 0.8182, end_precise 0.7895, end_f1 0.8036
2020-11-30 19:45:54 - role_extract_train.py[line:97] - INFO: epoch 6, step 3500, loss 1.7700, start_recall 0.7679, start_precise 0.5811, start_f1 0.6615, end_recall 0.8571, end_precise 0.8421, end_f1 0.8496
2020-11-30 19:46:17 - role_extract_train.py[line:137] - INFO: -----eval----
2020-11-30 19:46:17 - role_extract_train.py[line:139] - INFO: epoch 6, step 3514, loss 1.8441, start_recall 0.7886, start_precise 0.8474, start_f1 0.8156, end_recall 0.8282, end_precise 0.8541, end_f1 0.8402
2020-11-30 19:46:17 - role_extract_train.py[line:140] - INFO: -----eval----
2020-11-30 19:46:23 - role_extract_train.py[line:97] - INFO: epoch 7, step 3520, loss 1.0342, start_recall 0.9259, start_precise 0.8475, start_f1 0.8850, end_recall 0.9074, end_precise 0.8448, end_f1 0.8750
2020-11-30 19:46:36 - role_extract_train.py[line:97] - INFO: epoch 7, step 3540, loss 1.2415, start_recall 0.9273, start_precise 0.9444, start_f1 0.9358, end_recall 0.8727, end_precise 0.8889, end_f1 0.8807
2020-11-30 19:46:50 - role_extract_train.py[line:97] - INFO: epoch 7, step 3560, loss 1.2752, start_recall 0.8596, start_precise 0.8596, start_f1 0.8596, end_recall 0.8772, end_precise 0.9259, end_f1 0.9009
2020-11-30 19:47:03 - role_extract_train.py[line:97] - INFO: epoch 7, step 3580, loss 1.4319, start_recall 0.8966, start_precise 0.8814, start_f1 0.8889, end_recall 0.8793, end_precise 0.8947, end_f1 0.8870
2020-11-30 19:47:17 - role_extract_train.py[line:97] - INFO: epoch 7, step 3600, loss 1.3958, start_recall 0.8333, start_precise 0.8824, start_f1 0.8571, end_recall 0.8545, end_precise 0.9038, end_f1 0.8785
2020-11-30 19:47:31 - role_extract_train.py[line:97] - INFO: epoch 7, step 3620, loss 1.2692, start_recall 0.8889, start_precise 0.8889, start_f1 0.8889, end_recall 0.9259, end_precise 0.9259, end_f1 0.9259
2020-11-30 19:47:45 - role_extract_train.py[line:97] - INFO: epoch 7, step 3640, loss 1.6122, start_recall 0.8246, start_precise 0.8545, start_f1 0.8393, end_recall 0.8772, end_precise 0.8929, end_f1 0.8850
2020-11-30 19:47:58 - role_extract_train.py[line:97] - INFO: epoch 7, step 3660, loss 1.2846, start_recall 0.9091, start_precise 0.9434, start_f1 0.9259, end_recall 0.8364, end_precise 0.9020, end_f1 0.8679
2020-11-30 19:48:12 - role_extract_train.py[line:97] - INFO: epoch 7, step 3680, loss 1.5926, start_recall 0.8421, start_precise 0.6957, start_f1 0.7619, end_recall 0.8596, end_precise 0.9074, end_f1 0.8829
2020-11-30 19:48:25 - role_extract_train.py[line:97] - INFO: epoch 7, step 3700, loss 1.5272, start_recall 0.8148, start_precise 0.8148, start_f1 0.8148, end_recall 0.8519, end_precise 0.8519, end_f1 0.8519
2020-11-30 19:48:39 - role_extract_train.py[line:97] - INFO: epoch 7, step 3720, loss 2.5134, start_recall 0.8305, start_precise 0.9245, start_f1 0.8750, end_recall 0.6949, end_precise 0.7736, end_f1 0.7321
2020-11-30 19:48:53 - role_extract_train.py[line:97] - INFO: epoch 7, step 3740, loss 1.7225, start_recall 0.8704, start_precise 0.8868, start_f1 0.8785, end_recall 0.7778, end_precise 0.9130, end_f1 0.8400
2020-11-30 19:49:06 - role_extract_train.py[line:97] - INFO: epoch 7, step 3760, loss 1.7185, start_recall 0.7719, start_precise 0.8800, start_f1 0.8224, end_recall 0.8947, end_precise 0.8947, end_f1 0.8947
2020-11-30 19:49:20 - role_extract_train.py[line:97] - INFO: epoch 7, step 3780, loss 1.4430, start_recall 0.8070, start_precise 0.8214, start_f1 0.8142, end_recall 0.8947, end_precise 0.8793, end_f1 0.8870
2020-11-30 19:49:33 - role_extract_train.py[line:97] - INFO: epoch 7, step 3800, loss 2.6444, start_recall 0.7925, start_precise 0.7636, start_f1 0.7778, end_recall 0.7925, end_precise 0.8077, end_f1 0.8000
2020-11-30 19:49:47 - role_extract_train.py[line:97] - INFO: epoch 7, step 3820, loss 1.5147, start_recall 0.8679, start_precise 0.8679, start_f1 0.8679, end_recall 0.8491, end_precise 0.8654, end_f1 0.8571
2020-11-30 19:50:00 - role_extract_train.py[line:97] - INFO: epoch 7, step 3840, loss 1.5757, start_recall 0.8947, start_precise 0.8644, start_f1 0.8793, end_recall 0.9474, end_precise 0.8710, end_f1 0.9076
2020-11-30 19:50:14 - role_extract_train.py[line:97] - INFO: epoch 7, step 3860, loss 1.1553, start_recall 0.8889, start_precise 0.8727, start_f1 0.8807, end_recall 0.9444, end_precise 0.9273, end_f1 0.9358
2020-11-30 19:50:27 - role_extract_train.py[line:97] - INFO: epoch 7, step 3880, loss 1.3702, start_recall 0.8448, start_precise 0.9074, start_f1 0.8750, end_recall 0.8966, end_precise 0.9123, end_f1 0.9043
2020-11-30 19:50:41 - role_extract_train.py[line:97] - INFO: epoch 7, step 3900, loss 1.1312, start_recall 0.8596, start_precise 0.8909, start_f1 0.8750, end_recall 0.8947, end_precise 0.8947, end_f1 0.8947
2020-11-30 19:50:54 - role_extract_train.py[line:97] - INFO: epoch 7, step 3920, loss 1.1443, start_recall 0.8148, start_precise 0.9362, start_f1 0.8713, end_recall 0.8889, end_precise 0.8571, end_f1 0.8727
2020-11-30 19:51:08 - role_extract_train.py[line:97] - INFO: epoch 7, step 3940, loss 1.6519, start_recall 0.7818, start_precise 0.8269, start_f1 0.8037, end_recall 0.8545, end_precise 0.8704, end_f1 0.8624
2020-11-30 19:51:22 - role_extract_train.py[line:97] - INFO: epoch 7, step 3960, loss 1.6586, start_recall 0.8113, start_precise 0.8600, start_f1 0.8350, end_recall 0.8302, end_precise 0.8462, end_f1 0.8381
2020-11-30 19:51:35 - role_extract_train.py[line:97] - INFO: epoch 7, step 3980, loss 1.5763, start_recall 0.8519, start_precise 0.7797, start_f1 0.8142, end_recall 0.8333, end_precise 0.8824, end_f1 0.8571
2020-11-30 19:51:49 - role_extract_train.py[line:97] - INFO: epoch 7, step 4000, loss 1.4236, start_recall 0.7869, start_precise 0.8889, start_f1 0.8348, end_recall 0.8525, end_precise 0.9455, end_f1 0.8966
2020-11-30 19:52:14 - role_extract_train.py[line:137] - INFO: -----eval----
2020-11-30 19:52:14 - role_extract_train.py[line:139] - INFO: epoch 7, step 4016, loss 2.0221, start_recall 0.7947, start_precise 0.8480, start_f1 0.8197, end_recall 0.8183, end_precise 0.8774, end_f1 0.8461
2020-11-30 19:52:14 - role_extract_train.py[line:140] - INFO: -----eval----
2020-11-30 19:52:18 - role_extract_train.py[line:97] - INFO: epoch 8, step 4020, loss 1.1764, start_recall 0.8704, start_precise 0.8704, start_f1 0.8704, end_recall 0.8519, end_precise 0.9020, end_f1 0.8762
2020-11-30 19:52:32 - role_extract_train.py[line:97] - INFO: epoch 8, step 4040, loss 2.0319, start_recall 0.7500, start_precise 0.8182, start_f1 0.7826, end_recall 0.8000, end_precise 0.8276, end_f1 0.8136
2020-11-30 19:52:45 - role_extract_train.py[line:97] - INFO: epoch 8, step 4060, loss 1.1117, start_recall 0.9107, start_precise 0.9107, start_f1 0.9107, end_recall 0.9286, end_precise 0.8814, end_f1 0.9043
2020-11-30 19:52:59 - role_extract_train.py[line:97] - INFO: epoch 8, step 4080, loss 1.5219, start_recall 0.7885, start_precise 0.7885, start_f1 0.7885, end_recall 0.8654, end_precise 0.8491, end_f1 0.8571
2020-11-30 19:53:12 - role_extract_train.py[line:97] - INFO: epoch 8, step 4100, loss 1.1403, start_recall 0.8596, start_precise 0.8750, start_f1 0.8673, end_recall 0.9298, end_precise 0.9464, end_f1 0.9381
2020-11-30 19:53:26 - role_extract_train.py[line:97] - INFO: epoch 8, step 4120, loss 1.3554, start_recall 0.8519, start_precise 0.8679, start_f1 0.8598, end_recall 0.8889, end_precise 0.9057, end_f1 0.8972
2020-11-30 19:53:39 - role_extract_train.py[line:97] - INFO: epoch 8, step 4140, loss 1.6895, start_recall 0.8727, start_precise 0.8571, start_f1 0.8649, end_recall 0.8727, end_precise 0.8421, end_f1 0.8571
2020-11-30 19:53:53 - role_extract_train.py[line:97] - INFO: epoch 8, step 4160, loss 1.8271, start_recall 0.8621, start_precise 0.8621, start_f1 0.8621, end_recall 0.8793, end_precise 0.8793, end_f1 0.8793
2020-11-30 19:54:06 - role_extract_train.py[line:97] - INFO: epoch 8, step 4180, loss 1.9560, start_recall 0.7679, start_precise 0.8431, start_f1 0.8037, end_recall 0.8036, end_precise 0.8182, end_f1 0.8108
2020-11-30 19:54:20 - role_extract_train.py[line:97] - INFO: epoch 8, step 4200, loss 1.4814, start_recall 0.7963, start_precise 0.8269, start_f1 0.8113, end_recall 0.8704, end_precise 0.9216, end_f1 0.8952
2020-11-30 19:54:33 - role_extract_train.py[line:97] - INFO: epoch 8, step 4220, loss 1.9794, start_recall 0.8136, start_precise 0.8421, start_f1 0.8276, end_recall 0.7627, end_precise 0.8182, end_f1 0.7895
2020-11-30 19:54:47 - role_extract_train.py[line:97] - INFO: epoch 8, step 4240, loss 2.6549, start_recall 0.6164, start_precise 0.7759, start_f1 0.6870, end_recall 0.7260, end_precise 0.8548, end_f1 0.7852
2020-11-30 19:55:00 - role_extract_train.py[line:97] - INFO: epoch 8, step 4260, loss 1.8279, start_recall 0.7736, start_precise 0.6119, start_f1 0.6833, end_recall 0.8491, end_precise 0.8491, end_f1 0.8491
